#Cosmetics map created with random positions
#Number of hot and dead pixels from MSSL/Euclid/TR/12003 Issue 2 Draft b
394.466602,3047.195950,0
2003.679521,1144.445305,0
2130.976669,125.848414,0
2286.511373,2456.939029,0
2076.622709,1616.991005,0
259.091516,2605.668707,0
1251.211782,1798.322992,0
1357.944631,3819.620043,0
3541.124602,3196.008621,0
3679.628427,695.620538,0
2864.616072,4094.192894,0
329.058860,2107.458403,0
3565.920264,2825.943201,0
50.094363,2574.064428,0
868.256959,3474.513951,0
3882.524158,3217.431754,0
2899.098990,2043.723601,0
3560.017016,306.419758,0
998.010353,1807.599745,0
595.759735,109.186848,0
2283.085853,2426.134568,0
1379.821200,614.150745,0
677.757359,2161.848147,0
499.405573,3083.507110,0
1370.971888,3536.322860,0
2970.543566,2670.212298,0
4051.931061,528.811542,0
784.988515,3351.679856,0
2168.676856,3817.629533,0
4091.674724,3927.892302,0
3977.781352,898.912434,0
3119.984002,3162.347188,0
1779.310979,685.477527,0
557.435860,3613.387100,0
2051.920370,2079.510683,0
773.056895,3380.323624,0
1891.405850,3867.553002,0
3522.647829,3924.417716,0
1499.689192,2856.974700,0
108.476105,925.868723,0
2670.748970,2539.975673,0
1728.212006,3694.431901,0
2737.895069,2827.101862,0
3398.381339,2090.912655,0
3729.223754,3755.379452,0
2394.993263,2752.108511,0
1652.219546,2153.904361,0
2054.162456,4111.239780,0
3177.534956,1106.763166,0
4027.770988,925.114815,0
2504.218553,3967.623596,0
2257.566607,1132.619754,0
2624.777230,2761.558688,0
193.262975,3620.409171,0
369.411536,645.962074,0
3099.593656,404.677075,0
3428.934819,3046.734057,0
684.583118,144.091345,0
22.296959,771.569023,0
1312.872258,2170.351568,0
1940.086220,1312.721149,0
1803.652328,23.659840,0
1806.995029,2950.937735,0
2812.866690,970.771992,0
3012.819044,2634.823854,0
3214.022577,849.549696,0
1205.187049,3100.146223,0
3348.261225,3717.172360,0
3800.602822,268.115444,0
536.365229,13.553738,0
848.484918,3516.529756,0
2348.317354,643.011586,0
1554.765897,447.001207,0
188.286974,3962.942833,0
2286.238406,2980.899630,0
30.604956,907.295240,0
2637.531650,3933.300883,0
2256.114208,3352.470352,0
1667.543965,2028.733242,0
2264.615816,2339.604279,0
1782.992985,1728.461373,0
2827.487749,174.301036,0
2909.163396,239.089942,0
460.675650,2519.969945,0
3541.453349,1336.304341,0
2972.959460,718.286865,0
3272.193087,3245.753355,0
1991.617776,2119.701374,0
3218.877599,779.737692,0
3565.453453,942.868647,0
86.908219,746.089473,0
2396.133104,1252.425401,0
2721.873362,4035.695002,0
698.995199,3525.612001,0
1635.994164,3614.566406,0
1061.033423,2861.798324,0
393.723844,2703.084158,0
1440.410703,2267.677824,0
3555.607934,3949.034947,0
2304.798136,2223.725847,0
3441.187467,2480.885581,0
3612.629501,505.173964,0
2198.371694,2800.637024,0
743.715575,903.980146,0
2209.533970,3949.732669,0
3264.117473,3301.448300,0
3041.933180,2983.814278,0
2847.503049,2277.954620,0
2549.702599,821.971998,0
3546.518332,3573.326790,0
1988.353164,594.632484,0
239.548423,1584.679884,0
1756.739930,405.653270,0
2967.717612,2712.005910,0
66.041996,3864.032857,0
867.417142,3534.799993,0
2378.557707,2406.541775,0
3901.154521,1784.136786,0
1152.050397,2290.393906,0
2293.704090,2138.355862,0
2184.140757,2494.753660,0
2269.527003,2737.595455,0
2028.529433,1339.531968,0
1548.053821,1315.810326,0
2619.773332,786.082864,0
3245.259899,1917.585262,0
64.044460,2023.783176,0
1321.340629,3947.421441,0
359.386496,1662.487061,0
1696.446317,3770.652578,0
268.784317,4061.035257,0
4002.944999,287.521310,0
3236.463766,2267.502908,0
3819.024289,109.768185,0
2665.352613,431.367237,0
1002.758656,934.804115,0
3759.113456,1182.229137,0
3177.361601,530.365958,0
15.037584,147.037614,0
3686.495086,1800.047144,0
3785.386878,253.096070,0
88.925567,3593.338092,0
3295.355885,103.952660,0
4060.970391,967.248082,0
4080.306772,1813.614194,0
2354.323246,3247.874540,0
3209.286410,2783.001885,0
539.212488,3905.763130,0
516.063256,202.712635,0
3102.356413,90.372226,0
3547.273487,2417.790639,0
2125.643671,735.334149,0
2571.082864,3529.799295,0
2593.107408,988.717803,0
3871.779464,1293.434949,0
1135.709716,3759.438664,0
3991.091982,2184.255706,0
1810.080096,1510.180280,0
1437.416879,2648.271991,0
2331.165803,3752.616770,0
2966.674667,1188.240535,0
1569.936122,1851.592051,0
3993.956988,58.235348,0
2387.368291,3998.660158,0
1982.598514,1247.771819,0
3506.232498,4043.730070,0
2455.969484,2335.972006,0
3502.788107,26.380111,0
341.756362,3431.275322,0
1197.921447,3097.326342,0
1903.853812,2167.872217,0
2287.830151,1131.847412,0
3653.650083,3788.683020,0
2254.234515,3535.648121,0
2347.205700,3157.785503,0
1063.784518,2257.150564,0
3334.071494,231.962701,0
4034.474140,4117.115367,0
2366.597570,3663.688793,0
2856.347253,3941.769984,0
3137.148112,1821.264828,0
1690.824040,2930.970020,0
1542.357267,682.167269,0
1211.576340,1617.050001,0
379.017584,2755.452146,0
3673.423242,658.734940,0
3371.407579,87.627428,0
135.235488,1363.337721,0
3528.315823,187.316335,0
2639.382740,1979.751624,0
556.595953,3509.038630,0
608.926743,2123.729454,0
1863.372506,3988.786761,0
