#   1 X                Object position along x                                    [pixel]
#   2 Y                Object position along y                                    [pixel]
#   3 MAG              Object magnitude                                           [AB]
#   4 TYPE             Object type                                                [0=star, others=FITS]
#   5 ORIENTATION      Objects orientation                                        [deg]
437.730612 916.212076 23.541353 0 0.000000 
1438.354215 1137.550386 23.548872 0 0.000000 
1056.782808 1326.603870 23.556391 0 0.000000 
1317.961714 1214.390648 23.563910 0 0.000000 
1009.997381 258.238010 23.571429 0 0.000000 
630.203265 320.247997 23.578947 0 0.000000 
1580.092430 1819.559786 23.586466 0 0.000000 
737.610887 1886.646474 23.593985 0 0.000000 
418.463633 318.603192 23.601504 0 0.000000 
1566.898337 1726.503719 23.609023 0 0.000000 
1033.760031 1172.414784 23.616541 0 0.000000 
1523.371971 138.893488 23.624060 0 0.000000 
1758.911129 1426.503188 23.631579 0 0.000000 
1668.316072 1450.026705 23.639098 0 0.000000 
1367.330396 2049.593844 23.646617 0 0.000000 
355.903712 1621.810800 23.654135 0 0.000000 
1373.425585 293.375913 23.661654 0 0.000000 
1246.905277 1963.800013 23.669173 0 0.000000 
1881.859659 699.132059 23.676692 0 0.000000 
2001.269340 1630.644002 23.684211 0 0.000000 
1912.370721 1294.794171 23.691729 0 0.000000 
1938.375572 2000.273365 23.699248 0 0.000000 
1721.274195 1983.412431 23.706767 0 0.000000 
1.874309 148.678340 23.714286 0 0.000000 
694.859524 1230.866999 23.721805 0 0.000000 
1501.548689 1279.791420 23.729323 0 0.000000 
1173.103108 1464.514163 23.736842 0 0.000000 
1332.849702 488.388141 23.744361 0 0.000000 
330.209992 1070.007101 23.751880 0 0.000000 
294.470031 1676.905934 23.759398 0 0.000000 
119.627406 1764.300222 23.766917 0 0.000000 
1205.272859 2003.521060 23.774436 0 0.000000 
1711.924334 517.661842 23.781955 0 0.000000 
1720.494779 1476.547314 23.789474 0 0.000000 
1626.423836 2.417502 23.796992 0 0.000000 
715.871969 1744.691306 23.804511 0 0.000000 
870.668666 1077.203875 23.812030 0 0.000000 
1996.257365 1030.074412 23.819549 0 0.000000 
1188.371343 1908.109768 23.827068 0 0.000000 
1097.854737 1075.488395 23.834586 0 0.000000 
1783.707493 1529.197958 23.842105 0 0.000000 
47.851069 803.501181 23.849624 0 0.000000 
342.491860 760.841098 23.857143 0 0.000000 
1424.134703 561.977911 23.864662 0 0.000000 
1520.579790 1976.354465 23.872180 0 0.000000 
1430.641739 1775.684789 23.879699 0 0.000000 
1712.751642 1846.616089 23.887218 0 0.000000 
1260.199952 682.515718 23.894737 0 0.000000 
1280.669777 930.406933 23.902256 0 0.000000 
1003.541932 1503.681724 23.909774 0 0.000000 
1222.113810 949.418358 23.917293 0 0.000000 
22.065907 1712.532822 23.924812 0 0.000000 
1481.396492 343.184815 23.932331 0 0.000000 
804.128779 644.667271 23.939850 0 0.000000 
1455.751630 415.547496 23.947368 0 0.000000 
523.009234 1926.175406 23.954887 0 0.000000 
187.171596 262.062773 23.962406 0 0.000000 
1653.970353 1757.463830 23.969925 0 0.000000 
1401.617853 907.155789 23.977444 0 0.000000 
1144.121966 1889.143117 23.984962 0 0.000000 
441.096027 2022.952828 23.992481 0 0.000000 
64.125627 1950.371027 24.000000 0 0.000000 
1256.120609 1278.272076 24.007519 0 0.000000 
73.241392 235.786976 24.015038 0 0.000000 
548.391121 104.755145 24.022556 0 0.000000 
1001.363087 1097.495712 24.030075 0 0.000000 
1453.385094 1266.656689 24.037594 0 0.000000 
813.795984 316.134935 24.045113 0 0.000000 
1423.630324 965.660765 24.052632 0 0.000000 
403.542379 249.105222 24.060150 0 0.000000 
129.040692 96.055127 24.067669 0 0.000000 
1721.378382 66.645118 24.075188 0 0.000000 
601.640718 116.312530 24.082707 0 0.000000 
625.900054 611.832795 24.090226 0 0.000000 
1860.649997 1241.539227 24.097744 0 0.000000 
1122.191130 1048.002805 24.105263 0 0.000000 
734.865602 441.018999 24.112782 0 0.000000 
1789.906364 399.643003 24.120301 0 0.000000 
1143.275872 1683.140013 24.127820 0 0.000000 
226.127702 807.876989 24.135338 0 0.000000 
1185.556702 977.751308 24.142857 0 0.000000 
758.565947 1975.680570 24.150376 0 0.000000 
1262.746680 1473.266767 24.157895 0 0.000000 
100.455689 508.398680 24.165414 0 0.000000 
1690.429568 2024.202628 24.172932 0 0.000000 
1602.707485 211.883696 24.180451 0 0.000000 
1962.345201 1588.444610 24.187970 0 0.000000 
1721.853337 1555.348833 24.195489 0 0.000000 
1352.001605 1817.633248 24.203008 0 0.000000 
449.103344 920.752306 24.210526 0 0.000000 
1699.338684 348.931051 24.218045 0 0.000000 
178.257664 595.038622 24.225564 0 0.000000 
591.738808 1622.751943 24.233083 0 0.000000 
640.203177 671.347479 24.240602 0 0.000000 
724.948662 678.026297 24.248120 0 0.000000 
1623.255406 1547.711293 24.255639 0 0.000000 
1579.035408 806.674978 24.263158 0 0.000000 
262.777430 1170.647571 24.270677 0 0.000000 
153.684921 286.334555 24.278195 0 0.000000 
965.891729 1046.279738 24.285714 0 0.000000 
1604.589732 1638.864385 24.293233 0 0.000000 
1403.905483 1511.167472 24.300752 0 0.000000 
384.611479 715.637847 24.308271 0 0.000000 
72.845247 1823.112640 24.315789 0 0.000000 
1978.724063 1755.486860 24.323308 0 0.000000 
535.640918 1299.779645 24.330827 0 0.000000 
1043.016167 1814.093554 24.338346 0 0.000000 
1917.807222 1929.771729 24.345865 0 0.000000 
828.729455 1841.088416 24.353383 0 0.000000 
1604.486271 1296.604043 24.360902 0 0.000000 
321.026652 907.125888 24.368421 0 0.000000 
516.212727 1587.726293 24.375940 0 0.000000 
906.785664 1835.758612 24.383459 0 0.000000 
1814.679366 702.371190 24.390977 0 0.000000 
1225.862203 1798.399313 24.398496 0 0.000000 
1705.300500 693.974759 24.406015 0 0.000000 
1222.732333 2001.628704 24.413534 0 0.000000 
1291.578956 855.891074 24.421053 0 0.000000 
1677.611154 1968.561238 24.428571 0 0.000000 
1105.532249 1897.627352 24.436090 0 0.000000 
398.096232 1714.640873 24.443609 0 0.000000 
1279.056975 350.252052 24.451128 0 0.000000 
800.685726 1446.368059 24.458647 0 0.000000 
1850.840646 1538.118048 24.466165 0 0.000000 
391.124361 1765.597118 24.473684 0 0.000000 
1427.015819 2033.793082 24.481203 0 0.000000 
1435.366717 1549.641620 24.488722 0 0.000000 
562.716132 760.880166 24.496241 0 0.000000 
1888.293631 1691.816606 24.503759 0 0.000000 
41.713578 1730.768357 24.511278 0 0.000000 
104.645831 22.537005 24.518797 0 0.000000 
1513.872385 1230.141129 24.526316 0 0.000000 
1881.111909 1483.648211 24.533835 0 0.000000 
247.599267 736.577206 24.541353 0 0.000000 
452.574352 1738.710160 24.548872 0 0.000000 
499.358023 361.070176 24.556391 0 0.000000 
1463.758370 508.416024 24.563910 0 0.000000 
995.990572 1221.223402 24.571429 0 0.000000 
1265.193396 39.060343 24.578947 0 0.000000 
425.179968 1696.371315 24.586466 0 0.000000 
513.854434 819.353165 24.593985 0 0.000000 
43.952706 38.716716 24.601504 0 0.000000 
19.526288 540.745425 24.609023 0 0.000000 
799.072602 640.750581 24.616541 0 0.000000 
976.180082 341.520240 24.624060 0 0.000000 
661.009699 431.040586 24.631579 0 0.000000 
2029.772455 1400.724245 24.639098 0 0.000000 
614.620697 1552.444431 24.646617 0 0.000000 
880.845136 1985.892077 24.654135 0 0.000000 
75.390675 1525.614278 24.661654 0 0.000000 
329.392719 320.362428 24.669173 0 0.000000 
758.188948 1623.375915 24.676692 0 0.000000 
556.236922 1228.017210 24.684211 0 0.000000 
833.692980 2017.788524 24.691729 0 0.000000 
435.214897 827.646794 24.699248 0 0.000000 
1071.397735 1189.155348 24.706767 0 0.000000 
1063.948754 1135.199016 24.714286 0 0.000000 
1728.820045 1236.660370 24.721805 0 0.000000 
1257.029130 432.943861 24.729323 0 0.000000 
1224.857094 87.793468 24.736842 0 0.000000 
259.502637 1486.410225 24.744361 0 0.000000 
925.314462 816.873899 24.751880 0 0.000000 
627.507890 1917.917086 24.759398 0 0.000000 
1535.912304 1811.427744 24.766917 0 0.000000 
1659.480819 14.204693 24.774436 0 0.000000 
331.654253 1194.568392 24.781955 0 0.000000 
1840.780963 526.198528 24.789474 0 0.000000 
753.113126 902.162084 24.796992 0 0.000000 
1252.462539 2044.344223 24.804511 0 0.000000 
1401.852947 1356.367067 24.812030 0 0.000000 
919.982671 459.426409 24.819549 0 0.000000 
1658.800126 118.227375 24.827068 0 0.000000 
830.498057 454.673599 24.834586 0 0.000000 
664.693861 1733.718695 24.842105 0 0.000000 
839.701114 1402.971546 24.849624 0 0.000000 
837.859586 124.269648 24.857143 0 0.000000 
1243.362676 1502.354226 24.864662 0 0.000000 
887.134250 150.398531 24.872180 0 0.000000 
1187.076585 1760.661884 24.879699 0 0.000000 
1578.005263 1316.191945 24.887218 0 0.000000 
199.990171 1403.722722 24.894737 0 0.000000 
782.578326 1007.073343 24.902256 0 0.000000 
1625.574706 1819.312635 24.909774 0 0.000000 
1992.383837 1706.469031 24.917293 0 0.000000 
1756.128255 1958.115024 24.924812 0 0.000000 
1786.024584 1890.125901 24.932331 0 0.000000 
1472.043391 1135.471207 24.939850 0 0.000000 
1496.691560 214.329959 24.947368 0 0.000000 
1121.076109 973.677347 24.954887 0 0.000000 
1670.862503 263.511959 24.962406 0 0.000000 
1657.125504 205.490088 24.969925 0 0.000000 
1488.777184 1148.561471 24.977444 0 0.000000 
176.389346 315.504965 24.984962 0 0.000000 
65.668824 1032.353900 24.992481 0 0.000000 
561.080101 1966.176687 25.000000 0 0.000000 
1920.850971 1362.307316 25.007519 0 0.000000 
836.025342 826.529465 25.015038 0 0.000000 
2001.395511 1332.978662 25.022556 0 0.000000 
1618.914415 1829.338005 25.030075 0 0.000000 
1836.046866 315.492454 25.037594 0 0.000000 
1735.383469 1916.824853 25.045113 0 0.000000 
1702.267646 1405.075838 25.052632 0 0.000000 
33.450256 1825.011335 25.060150 0 0.000000 
1902.222730 1740.049676 25.067669 0 0.000000 
807.475673 1852.542245 25.075188 0 0.000000 
997.198649 647.160467 25.082707 0 0.000000 
1146.471293 1818.162649 25.090226 0 0.000000 
1439.186188 1728.858404 25.097744 0 0.000000 
1933.311162 124.413482 25.105263 0 0.000000 
468.598166 1401.027559 25.112782 0 0.000000 
562.272384 1011.167060 25.120301 0 0.000000 
900.414218 845.958588 25.127820 0 0.000000 
198.128197 540.422585 25.135338 0 0.000000 
673.722562 1406.025862 25.142857 0 0.000000 
1203.320353 411.682893 25.150376 0 0.000000 
1452.693455 197.270512 25.157895 0 0.000000 
1765.312115 1036.133216 25.165414 0 0.000000 
735.559884 201.191703 25.172932 0 0.000000 
1789.931370 1478.981863 25.180451 0 0.000000 
656.520539 1039.236365 25.187970 0 0.000000 
1424.805462 1340.670459 25.195489 0 0.000000 
1407.143151 557.686168 25.203008 0 0.000000 
670.165220 811.610937 25.210526 0 0.000000 
625.088632 658.795089 25.218045 0 0.000000 
759.762929 1903.883366 25.225564 0 0.000000 
1962.343625 123.737868 25.233083 0 0.000000 
1196.826491 481.152181 25.240602 0 0.000000 
614.245820 920.541832 25.248120 0 0.000000 
1844.719909 777.011832 25.255639 0 0.000000 
978.674484 1206.513183 25.263158 0 0.000000 
1356.023410 1234.170636 25.270677 0 0.000000 
971.413708 1275.181422 25.278195 0 0.000000 
1614.665719 549.231276 25.285714 0 0.000000 
1151.989978 1757.799302 25.293233 0 0.000000 
1133.323135 356.659136 25.300752 0 0.000000 
1738.499232 549.630708 25.308271 0 0.000000 
825.777910 221.820506 25.315789 0 0.000000 
1754.074187 1214.520381 25.323308 0 0.000000 
139.658399 817.572395 25.330827 0 0.000000 
204.699803 921.761404 25.338346 0 0.000000 
1303.752417 336.858210 25.345865 0 0.000000 
903.790875 546.420669 25.353383 0 0.000000 
485.250342 1163.760773 25.360902 0 0.000000 
1258.850000 2062.672581 25.368421 0 0.000000 
663.301349 1830.010303 25.375940 0 0.000000 
1945.206909 864.279706 25.383459 0 0.000000 
1988.529109 1569.252757 25.390977 0 0.000000 
1809.758302 1963.892341 25.398496 0 0.000000 
194.892546 808.475601 25.406015 0 0.000000 
1603.550770 1842.400216 25.413534 0 0.000000 
1539.071797 1777.627155 25.421053 0 0.000000 
143.758814 430.193945 25.428571 0 0.000000 
1836.691356 2061.148738 25.436090 0 0.000000 
219.828402 1875.793766 25.443609 0 0.000000 
1085.002550 340.212915 25.451128 0 0.000000 
226.828643 1947.753159 25.458647 0 0.000000 
1055.919737 548.517240 25.466165 0 0.000000 
796.148341 1496.681773 25.473684 0 0.000000 
1953.195631 1821.856190 25.481203 0 0.000000 
1488.630669 1445.104634 25.488722 0 0.000000 
187.954361 1346.854015 25.496241 0 0.000000 
1964.040420 660.813370 25.503759 0 0.000000 
1684.723977 1752.525508 25.511278 0 0.000000 
783.902222 1500.227322 25.518797 0 0.000000 
1405.660672 1192.083481 25.526316 0 0.000000 
837.513984 412.950453 25.533835 0 0.000000 
1313.255676 1724.659437 25.541353 0 0.000000 
744.803621 817.060426 25.548872 0 0.000000 
1409.684600 459.712376 25.556391 0 0.000000 
1118.856182 997.802742 25.563910 0 0.000000 
755.193906 1266.635076 25.571429 0 0.000000 
2040.430927 585.207596 25.578947 0 0.000000 
1921.634123 527.091155 25.586466 0 0.000000 
1381.195436 660.582796 25.593985 0 0.000000 
1602.070132 206.238413 25.601504 0 0.000000 
366.868238 676.610437 25.609023 0 0.000000 
1370.634915 903.204447 25.616541 0 0.000000 
1716.641516 1094.481710 25.624060 0 0.000000 
760.171986 1889.857454 25.631579 0 0.000000 
621.318704 1578.747923 25.639098 0 0.000000 
1794.569518 1063.078599 25.646617 0 0.000000 
572.406195 1866.422300 25.654135 0 0.000000 
1432.162719 1945.652450 25.661654 0 0.000000 
1184.002254 1837.235575 25.669173 0 0.000000 
842.873872 889.135738 25.676692 0 0.000000 
632.332024 1966.454622 25.684211 0 0.000000 
272.939458 624.303253 25.691729 0 0.000000 
2046.704932 1842.933682 25.699248 0 0.000000 
1609.142153 1687.372452 25.706767 0 0.000000 
1881.154439 1332.825906 25.714286 0 0.000000 
1988.696854 898.049453 25.721805 0 0.000000 
87.784542 1308.045734 25.729323 0 0.000000 
33.059732 758.507384 25.736842 0 0.000000 
1335.616668 1392.825561 25.744361 0 0.000000 
22.416532 934.585023 25.751880 0 0.000000 
2040.171052 1920.465975 25.759398 0 0.000000 
1091.282992 884.474098 25.766917 0 0.000000 
259.650150 1079.828120 25.774436 0 0.000000 
1278.362413 137.701397 25.781955 0 0.000000 
909.392611 1631.363886 25.789474 0 0.000000 
1391.067858 2022.509185 25.796992 0 0.000000 
1433.333676 614.016793 25.804511 0 0.000000 
334.001972 1587.484423 25.812030 0 0.000000 
1495.530948 715.917369 25.819549 0 0.000000 
1122.439276 1503.791647 25.827068 0 0.000000 
1503.163975 1065.652614 25.834586 0 0.000000 
589.259953 499.443851 25.842105 0 0.000000 
1529.606321 967.424403 25.849624 0 0.000000 
544.193095 1535.017143 25.857143 0 0.000000 
914.657148 431.271394 25.864662 0 0.000000 
899.236214 536.921485 25.872180 0 0.000000 
837.327391 553.450415 25.879699 0 0.000000 
2039.593790 832.288109 25.887218 0 0.000000 
1537.788306 749.822156 25.894737 0 0.000000 
84.646313 1314.004052 25.902256 0 0.000000 
1829.325562 235.049896 25.909774 0 0.000000 
857.796056 596.304086 25.917293 0 0.000000 
1521.959562 1907.357966 25.924812 0 0.000000 
1927.473347 1147.827985 25.932331 0 0.000000 
1423.437781 763.482875 25.939850 0 0.000000 
1618.881489 321.417630 25.947368 0 0.000000 
1345.972265 1499.919790 25.954887 0 0.000000 
65.879493 1474.053459 25.962406 0 0.000000 
1728.509000 463.035453 25.969925 0 0.000000 
933.446617 265.858477 25.977444 0 0.000000 
819.777402 154.655921 25.984962 0 0.000000 
25.036712 514.107868 25.992481 0 0.000000 
1520.232737 466.552636 26.000000 0 0.000000 
